Total load,,
MW,,
ENTSO-E,,
date,hour,Value
15/05/2022,2,3564.75
15/05/2022,3,3546.75
15/05/2022,4,3672
15/05/2022,5,3952.5
15/05/2022,6,4690.5
15/05/2022,7,5072
15/05/2022,8,5097.75
15/05/2022,9,5087.75
15/05/2022,10,5015
15/05/2022,11,4967
15/05/2022,12,4981
15/05/2022,13,4910.25
15/05/2022,14,4876.5
15/05/2022,15,4857.75
15/05/2022,16,4944.75
15/05/2022,17,5003.25
15/05/2022,18,5114.25
15/05/2022,19,5284
15/05/2022,20,5381.5
15/05/2022,21,5178.75
15/05/2022,22,4872.25
15/05/2022,23,4649.5
16/05/2022,0,4331
16/05/2022,1,4121.5
16/05/2022,2,3936
16/05/2022,3,3898
16/05/2022,4,3979.75
16/05/2022,5,4174.25
16/05/2022,6,4798.25
16/05/2022,7,5222.25
16/05/2022,8,5340.75
16/05/2022,9,5467.75
16/05/2022,10,5514
16/05/2022,11,5518.25
16/05/2022,12,5505
16/05/2022,13,5364.5
16/05/2022,14,5295.75
16/05/2022,15,5256.75
16/05/2022,16,5310.75
16/05/2022,17,5350.25
16/05/2022,18,5410
16/05/2022,19,5476.25
16/05/2022,20,5462.25
16/05/2022,21,5223.25
16/05/2022,22,4928.5
16/05/2022,23,4739.25
17/05/2022,0,4442.75
17/05/2022,1,4232.75
17/05/2022,2,4029
17/05/2022,3,3970.25
17/05/2022,4,4045.75
17/05/2022,5,4249.25
17/05/2022,6,4890
17/05/2022,7,5274.75
17/05/2022,8,5327.5
17/05/2022,9,5369.5
17/05/2022,10,5315.25
17/05/2022,11,5161.25
17/05/2022,12,5061
17/05/2022,13,4940.5
17/05/2022,14,4831
17/05/2022,15,4804.5
17/05/2022,16,4927.5
17/05/2022,17,5046.25
17/05/2022,18,5205.5
17/05/2022,19,5415.25
17/05/2022,20,5499.75
17/05/2022,21,5291.75
17/05/2022,22,5009.75
17/05/2022,23,4796.75
18/05/2022,0,4478.75
18/05/2022,1,4240.75
18/05/2022,2,4071.25
18/05/2022,3,4016.75
18/05/2022,4,4109.75
18/05/2022,5,4340.25
18/05/2022,6,4985.5
18/05/2022,7,5381.25
18/05/2022,8,5462.75
18/05/2022,9,5453
18/05/2022,10,5404.25
18/05/2022,11,5367.75
18/05/2022,12,5384.75
18/05/2022,13,5331.75
18/05/2022,14,5279.75
18/05/2022,15,5278.5
18/05/2022,16,5276
18/05/2022,17,5276
18/05/2022,18,5334.5
18/05/2022,19,5456.75
18/05/2022,20,5513.5
18/05/2022,21,5301
18/05/2022,22,4997.5
18/05/2022,23,4772.75
19/05/2022,0,4464.5
19/05/2022,1,4234.5
19/05/2022,2,4047
19/05/2022,3,3995.75
19/05/2022,4,4042.5
19/05/2022,5,4199
19/05/2022,6,4678
19/05/2022,7,4826.5
19/05/2022,8,4670.25
19/05/2022,9,4522
19/05/2022,10,4334.25
19/05/2022,11,4226.5
19/05/2022,12,4199.5
19/05/2022,13,4134.75
19/05/2022,14,4148.25
19/05/2022,15,4295.25
19/05/2022,16,4521
19/05/2022,17,4635.5
19/05/2022,18,4805.5
19/05/2022,19,4997.5
19/05/2022,20,5164.5
19/05/2022,21,5089.5
19/05/2022,22,4806.75
19/05/2022,23,4620.5
20/05/2022,0,4310.5
20/05/2022,1,4053.5
20/05/2022,2,3849.25
20/05/2022,3,3771.25
20/05/2022,4,3735.75
20/05/2022,5,3651.25
20/05/2022,6,3721.5
20/05/2022,7,3826
20/05/2022,8,3767
20/05/2022,9,3695.75
20/05/2022,10,3578
20/05/2022,11,3552.5
20/05/2022,12,3500.75
20/05/2022,13,3433
20/05/2022,14,3447.75
20/05/2022,15,3608
20/05/2022,16,3848.5
20/05/2022,17,4012.25
20/05/2022,18,4216.75
20/05/2022,19,4407.75
20/05/2022,20,4611
20/05/2022,21,4601.75
20/05/2022,22,4358.75
20/05/2022,23,4104
21/05/2022,0,3806.25
21/05/2022,1,3591
21/05/2022,2,3444.5
21/05/2022,3,3386.25
21/05/2022,4,3375.25
21/05/2022,5,3296.5
21/05/2022,6,3348.25
21/05/2022,7,3411
21/05/2022,8,3471
21/05/2022,9,3470.75
21/05/2022,10,3396.25
21/05/2022,11,3357.5
21/05/2022,12,3313.75
21/05/2022,13,3278.5
21/05/2022,14,3326.25
21/05/2022,15,3423
21/05/2022,16,3666.75
21/05/2022,17,3866.75
21/05/2022,18,4116.5
21/05/2022,19,4407
21/05/2022,20,4676.5
21/05/2022,21,4644.75
21/05/2022,22,4339.25
21/05/2022,23,4047
22/05/2022,0,3765.75
22/05/2022,1,3589.75
22/05/2022,2,3466.75
22/05/2022,3,3436.75
22/05/2022,4,3522
22/05/2022,5,3732.5
22/05/2022,6,4322.5
22/05/2022,7,4477.5
22/05/2022,8,4311.75
22/05/2022,9,4162.75
22/05/2022,10,4060
22/05/2022,11,4016.5
22/05/2022,12,4013.25
22/05/2022,13,4012.75
22/05/2022,14,4118
22/05/2022,15,4291.5
22/05/2022,16,4489.5
22/05/2022,17,4676.25
22/05/2022,18,4903.5
22/05/2022,19,5119.5
22/05/2022,20,5245.25
22/05/2022,21,5121.25
22/05/2022,22,4823.5
22/05/2022,23,4598.75
23/05/2022,0,4315.75
23/05/2022,1,4095
23/05/2022,2,3903.5
23/05/2022,3,3861
23/05/2022,4,3911
23/05/2022,5,4048.25
23/05/2022,6,4497.75
23/05/2022,7,4596.5
23/05/2022,8,4437
23/05/2022,9,4274.75
23/05/2022,10,4160
23/05/2022,11,4139.75
23/05/2022,12,4237.75
23/05/2022,13,4249.5
23/05/2022,14,4335.5
23/05/2022,15,4497.75
23/05/2022,16,4685.5
23/05/2022,17,4884.75
23/05/2022,18,5052.5
23/05/2022,19,5169.5
23/05/2022,20,5230.75
23/05/2022,21,5045.75
23/05/2022,22,4770.75
23/05/2022,23,4587.25
24/05/2022,0,4299
24/05/2022,1,4055.75
24/05/2022,2,3852.75
24/05/2022,3,3807.75
24/05/2022,4,3868.5
24/05/2022,5,4048.25
24/05/2022,6,4595.5
24/05/2022,7,4781.75
24/05/2022,8,4636.75
24/05/2022,9,4527
24/05/2022,10,4414.5
24/05/2022,11,4359
24/05/2022,12,4295
24/05/2022,13,4221.75
24/05/2022,14,4254
24/05/2022,15,4370
24/05/2022,16,4519.25
24/05/2022,17,4689.75
24/05/2022,18,4870.75
24/05/2022,19,5042.5
24/05/2022,20,5167.75
24/05/2022,21,5090.75
24/05/2022,22,4821.75
24/05/2022,23,4596.25
25/05/2022,0,4294.75
25/05/2022,1,4081.25
25/05/2022,2,3883.5
25/05/2022,3,3822.5
25/05/2022,4,3880.5
25/05/2022,5,4047.25
25/05/2022,6,4508
25/05/2022,7,4599.75
25/05/2022,8,4355
25/05/2022,9,4190.5
25/05/2022,10,4124.25
25/05/2022,11,4154
25/05/2022,12,4194
25/05/2022,13,4215.75
25/05/2022,14,4271
25/05/2022,15,4342.25
25/05/2022,16,4516.5
25/05/2022,17,4684.25
25/05/2022,18,4872.5
25/05/2022,19,5046.25
25/05/2022,20,5170.75
25/05/2022,21,5119
25/05/2022,22,4847.75
25/05/2022,23,4626.25
26/05/2022,0,4269.25
26/05/2022,1,4040.5
26/05/2022,2,3848.75
26/05/2022,3,3780.5
26/05/2022,4,3821.75
26/05/2022,5,3963.25
26/05/2022,6,4396.25
26/05/2022,7,4474.25
26/05/2022,8,4280.75
26/05/2022,9,4118
26/05/2022,10,3983.25
26/05/2022,11,3944.75
26/05/2022,12,3973.25
26/05/2022,13,3981.5
26/05/2022,14,4006.75
26/05/2022,15,4218.25
26/05/2022,16,4423
26/05/2022,17,4576.5
26/05/2022,18,4751.5
26/05/2022,19,4883.75
26/05/2022,20,4982
26/05/2022,21,4940.25
26/05/2022,22,4705.25
26/05/2022,23,4513.25
27/05/2022,0,4220.5
27/05/2022,1,3976
27/05/2022,2,3767.25
27/05/2022,3,3678.25
27/05/2022,4,3646.25
27/05/2022,5,3543.75
27/05/2022,6,3621.25
27/05/2022,7,3764.75
27/05/2022,8,3812.25
27/05/2022,9,3775.5
27/05/2022,10,3662.5
27/05/2022,11,3617.25
27/05/2022,12,3608.25
27/05/2022,13,3580
27/05/2022,14,3613.5
27/05/2022,15,3655.25
27/05/2022,16,3724.5
27/05/2022,17,3871.25
27/05/2022,18,4132.75
27/05/2022,19,4318.5
27/05/2022,20,4491.75
27/05/2022,21,4513.75
27/05/2022,22,4267.5
27/05/2022,23,3999
28/05/2022,0,3660.5
28/05/2022,1,3467.25
28/05/2022,2,3322
28/05/2022,3,3243.75
28/05/2022,4,3174
28/05/2022,5,3033.5
28/05/2022,6,3027.25
28/05/2022,7,3085.25
28/05/2022,8,3114.5
28/05/2022,9,3133.75
28/05/2022,10,3047.75
28/05/2022,11,2964.25
28/05/2022,12,2866.25
28/05/2022,13,2828.5
28/05/2022,14,2932.5
28/05/2022,15,3038.75
28/05/2022,16,3262.75
28/05/2022,17,3457.5
28/05/2022,18,3709.25
28/05/2022,19,3921.25
28/05/2022,20,4152
28/05/2022,21,4227.5
28/05/2022,22,4019.5
28/05/2022,23,3758.25
29/05/2022,0,3459.75
29/05/2022,1,3269
29/05/2022,2,3151
29/05/2022,3,3088
29/05/2022,4,3064.75
29/05/2022,5,2995
29/05/2022,6,3046.75
29/05/2022,7,3156.25
29/05/2022,8,3258
29/05/2022,9,3418.25
29/05/2022,10,3438.5
29/05/2022,11,3481.75
29/05/2022,12,3460.5
29/05/2022,13,3250
29/05/2022,14,3240.25
29/05/2022,15,3421.75
29/05/2022,16,3569.5
29/05/2022,17,3686.5
29/05/2022,18,3918.5
29/05/2022,19,4163.25
29/05/2022,20,4367.5
29/05/2022,21,4353.5
29/05/2022,22,4083.75
29/05/2022,23,3802.75
30/05/2022,0,3487.5
30/05/2022,1,3321.75
30/05/2022,2,3200.75
30/05/2022,3,3183.75
30/05/2022,4,3271
30/05/2022,5,3524.5
30/05/2022,6,4213
30/05/2022,7,4477.75
30/05/2022,8,4454.75
30/05/2022,9,4415
30/05/2022,10,4341.5
30/05/2022,11,4345.5
30/05/2022,12,4347.5
30/05/2022,13,4365.5
30/05/2022,14,4350.5
30/05/2022,15,4452.25
30/05/2022,16,4646
30/05/2022,17,4786.5
30/05/2022,18,4895.75
30/05/2022,19,4998
30/05/2022,20,5067.25
30/05/2022,21,4976.75
30/05/2022,22,4703.5
30/05/2022,23,4506
31/05/2022,0,4186.25
31/05/2022,1,3951.25
31/05/2022,2,3774
31/05/2022,3,3738.5
31/05/2022,4,3780
31/05/2022,5,3933.5
31/05/2022,6,4444.5
31/05/2022,7,4628.25
31/05/2022,8,4477
31/05/2022,9,4266
31/05/2022,10,4057.25
31/05/2022,11,4019.5
31/05/2022,12,4028
31/05/2022,13,4027.5
31/05/2022,14,4078.75
31/05/2022,15,4280.5
31/05/2022,16,4479.25
31/05/2022,17,4680.5
31/05/2022,18,4903.5
31/05/2022,19,5113.25
31/05/2022,20,5226.5
31/05/2022,21,5168
31/05/2022,22,4892.25
31/05/2022,23,4663.5
01/06/2022,0,4315
01/06/2022,1,4066.5
01/06/2022,2,3877.75
01/06/2022,3,3831.75
01/06/2022,4,3847.75
01/06/2022,5,3994.5
01/06/2022,6,4445.5
01/06/2022,7,4548.5
01/06/2022,8,4342.5
01/06/2022,9,4184.5
01/06/2022,10,4081.5
01/06/2022,11,4057.75
01/06/2022,12,4113.25
01/06/2022,13,4149.5
01/06/2022,14,4239
01/06/2022,15,4389.25
01/06/2022,16,4563.75
01/06/2022,17,4750.75
01/06/2022,18,4942
01/06/2022,19,5135.25
01/06/2022,20,5215.5
01/06/2022,21,5164.75
01/06/2022,22,4869.75
01/06/2022,23,4645.5
02/06/2022,0,4318.5
02/06/2022,1,4073
02/06/2022,2,3895.75
02/06/2022,3,3847.5
02/06/2022,4,3870.75
02/06/2022,5,4016
02/06/2022,6,4481.25
02/06/2022,7,4609.5
02/06/2022,8,4456.5
02/06/2022,9,4335.75
02/06/2022,10,4252.25
02/06/2022,11,4358.75
02/06/2022,12,4501
02/06/2022,13,4442.5
02/06/2022,14,4435.25
02/06/2022,15,4426
02/06/2022,16,4564.75
02/06/2022,17,4693.75
02/06/2022,18,4867.25
02/06/2022,19,4999
02/06/2022,20,5059.25
02/06/2022,21,5050
02/06/2022,22,4830.5
02/06/2022,23,4601.25
03/06/2022,0,4280.5
03/06/2022,1,4016.25
03/06/2022,2,3801.25
03/06/2022,3,3718
03/06/2022,4,3662
03/06/2022,5,3580.5
03/06/2022,6,3624
03/06/2022,7,3678
03/06/2022,8,3649.25
03/06/2022,9,3617.25
03/06/2022,10,3586.5
03/06/2022,11,3530.5
03/06/2022,12,3490.75
03/06/2022,13,3402
03/06/2022,14,3393.25
03/06/2022,15,3517.75
03/06/2022,16,3740.75
03/06/2022,17,3923.5
03/06/2022,18,4163.75
03/06/2022,19,4381.25
03/06/2022,20,4542.5
03/06/2022,21,4595.5
03/06/2022,22,4314
03/06/2022,23,4024.5
04/06/2022,0,3722
04/06/2022,1,3525
04/06/2022,2,3409.75
04/06/2022,3,3352.25
04/06/2022,4,3294.25
04/06/2022,5,3222.25
04/06/2022,6,3274
04/06/2022,7,3375.75
04/06/2022,8,3445.75
04/06/2022,9,3552.25
04/06/2022,10,3638.5
04/06/2022,11,3716.5
04/06/2022,12,3639.25
04/06/2022,13,3523.75
04/06/2022,14,3565.75
04/06/2022,15,3635
04/06/2022,16,3873.25
04/06/2022,17,4025
04/06/2022,18,4234.5
04/06/2022,19,4463
04/06/2022,20,4626
04/06/2022,21,4617
04/06/2022,22,4295.25
04/06/2022,23,3986.5
05/06/2022,0,3692
05/06/2022,1,3527
05/06/2022,2,3418
05/06/2022,3,3419.75
05/06/2022,4,3496.75
05/06/2022,5,3725.75
05/06/2022,6,4351
05/06/2022,7,4538.5
05/06/2022,8,4482.75
05/06/2022,9,4449
05/06/2022,10,4398.25
05/06/2022,11,4279.25
05/06/2022,12,4215.25
05/06/2022,13,4243.5
05/06/2022,14,4482.75
05/06/2022,15,4653
05/06/2022,16,4783.25
05/06/2022,17,4887.25
05/06/2022,18,5037.25
05/06/2022,19,5140.5
05/06/2022,20,5231.25
05/06/2022,21,5134.25
05/06/2022,22,4847
05/06/2022,23,4656
06/06/2022,0,4340.25
06/06/2022,1,4113.25
06/06/2022,2,3942
06/06/2022,3,3920.75
06/06/2022,4,3962.5
06/06/2022,5,4153.25
06/06/2022,6,4743
06/06/2022,7,5047
06/06/2022,8,5118
06/06/2022,9,5161.25
06/06/2022,10,5046
06/06/2022,11,4975.25
06/06/2022,12,5024
06/06/2022,13,5029.25
06/06/2022,14,5053.5
06/06/2022,15,5114
06/06/2022,16,5155.75
06/06/2022,17,5099.75
06/06/2022,18,5182.75
06/06/2022,19,5259.5
06/06/2022,20,5271
06/06/2022,21,5102.25
06/06/2022,22,4837.25
06/06/2022,23,4622
07/06/2022,0,4319
07/06/2022,1,4089.75
07/06/2022,2,3925
07/06/2022,3,3894.25
07/06/2022,4,3941.5
07/06/2022,5,4118.25
07/06/2022,6,4687
07/06/2022,7,4953.75
07/06/2022,8,4897
07/06/2022,9,4855
07/06/2022,10,4856.75
07/06/2022,11,4839.5
07/06/2022,12,4778
07/06/2022,13,4752.25
07/06/2022,14,4654.75
07/06/2022,15,4776.75
07/06/2022,16,4872.25
07/06/2022,17,4894.5
07/06/2022,18,4998.25
07/06/2022,19,5164.5
07/06/2022,20,5245
07/06/2022,21,5187.75
07/06/2022,22,4903.5
07/06/2022,23,4689.5
08/06/2022,0,4386.25
08/06/2022,1,4147
08/06/2022,2,3949.5
08/06/2022,3,3910.75
08/06/2022,4,3942.5
08/06/2022,5,4112
08/06/2022,6,4644.5
08/06/2022,7,4882.25
08/06/2022,8,4827
08/06/2022,9,4790.75
08/06/2022,10,4641.25
08/06/2022,11,4542.25
08/06/2022,12,4582
08/06/2022,13,4574.75
08/06/2022,14,4636.25
08/06/2022,15,4684.5
08/06/2022,16,4753.5
08/06/2022,17,4821.25
08/06/2022,18,4965.75
08/06/2022,19,5116.25
08/06/2022,20,5188.75
08/06/2022,21,5143.25
08/06/2022,22,4860.5
08/06/2022,23,4660.25
09/06/2022,0,4342.5
09/06/2022,1,4082
09/06/2022,2,3859.25
09/06/2022,3,3802.5
09/06/2022,4,3857.25
09/06/2022,5,4014.75
09/06/2022,6,4542
09/06/2022,7,4881.75
09/06/2022,8,4936.25
09/06/2022,9,4996.75
09/06/2022,10,4939.5
09/06/2022,11,4843.5
09/06/2022,12,4713.5
09/06/2022,13,4529.75
09/06/2022,14,4430.25
09/06/2022,15,4522
09/06/2022,16,4624.25
09/06/2022,17,4663.5
09/06/2022,18,4740
09/06/2022,19,4858.5
09/06/2022,20,4931
09/06/2022,21,4931.75
09/06/2022,22,4700.75
09/06/2022,23,4517.5
10/06/2022,0,4210.25
10/06/2022,1,3942.75
10/06/2022,2,3742.75
10/06/2022,3,3660.25
10/06/2022,4,3624
10/06/2022,5,3539.5
10/06/2022,6,3645.75
10/06/2022,7,3802.75
10/06/2022,8,3883.5
10/06/2022,9,3925.75
10/06/2022,10,3923.75
10/06/2022,11,3943
10/06/2022,12,3951.75
10/06/2022,13,3819.75
10/06/2022,14,3816.25
10/06/2022,15,3906.5
10/06/2022,16,4044.75
10/06/2022,17,4164
10/06/2022,18,4297.75
10/06/2022,19,4445.25
10/06/2022,20,4560.5
10/06/2022,21,4564.75
10/06/2022,22,4316
10/06/2022,23,4053.25
11/06/2022,0,3748
11/06/2022,1,3555
11/06/2022,2,3419.25
11/06/2022,3,3365
11/06/2022,4,3309.75
11/06/2022,5,3244
11/06/2022,6,3332.5
11/06/2022,7,3438.25
11/06/2022,8,3534
11/06/2022,9,3657.25
11/06/2022,10,3763.25
11/06/2022,11,3786.5
11/06/2022,12,3688.5
11/06/2022,13,3604.75
11/06/2022,14,3592
11/06/2022,15,3681
11/06/2022,16,3882.75
11/06/2022,17,4044
11/06/2022,18,4205.5
11/06/2022,19,4397.25
11/06/2022,20,4511.25
11/06/2022,21,4515.5
11/06/2022,22,4239
11/06/2022,23,3931.75
12/06/2022,0,3655
12/06/2022,1,3495
12/06/2022,2,3384
12/06/2022,3,3370.75
12/06/2022,4,3428.5
12/06/2022,5,3628.25
12/06/2022,6,4193.5
12/06/2022,7,4324.75
12/06/2022,8,4148.25
12/06/2022,9,3987.25
12/06/2022,10,3804.5
12/06/2022,11,3792
12/06/2022,12,3836.5
12/06/2022,13,3857.75
12/06/2022,14,3955
12/06/2022,15,4086.75
12/06/2022,16,4262
12/06/2022,17,4466.25
12/06/2022,18,4697.5
12/06/2022,19,4940.25
12/06/2022,20,5034.5
12/06/2022,21,5004.5
12/06/2022,22,4752
12/06/2022,23,4528
13/06/2022,0,4209
13/06/2022,1,3968.75
13/06/2022,2,3800.25
13/06/2022,3,3760.5
13/06/2022,4,3798.75
13/06/2022,5,3969.5
13/06/2022,6,4450.75
13/06/2022,7,4530.5
13/06/2022,8,4307.5
13/06/2022,9,4161.5
13/06/2022,10,4033.5
13/06/2022,11,4089.25
13/06/2022,12,4159
13/06/2022,13,4164.25
13/06/2022,14,4188.5
13/06/2022,15,4284.5
13/06/2022,16,4369.75
13/06/2022,17,4525.75
13/06/2022,18,4755.5
13/06/2022,19,4982.25
13/06/2022,20,5098.5
13/06/2022,21,5088
13/06/2022,22,4821
13/06/2022,23,4587.25
14/06/2022,0,4285.75
14/06/2022,1,4070
14/06/2022,2,3902
14/06/2022,3,3845.25
14/06/2022,4,3879.5
14/06/2022,5,4037.5
14/06/2022,6,4500.75
14/06/2022,7,4608.5
14/06/2022,8,4506.25
14/06/2022,9,4455.25
14/06/2022,10,4380.5
14/06/2022,11,4330.75
14/06/2022,12,4300.5
14/06/2022,13,4275
14/06/2022,14,4370.75
14/06/2022,15,4495.75
14/06/2022,16,4594.5
14/06/2022,17,4750
14/06/2022,18,4905.25
14/06/2022,19,5069.75
14/06/2022,20,5127.5
14/06/2022,21,5131.25
14/06/2022,22,4884
14/06/2022,23,4659
15/06/2022,0,4307.75
15/06/2022,1,4071.25
15/06/2022,2,3887
15/06/2022,3,3841.75
15/06/2022,4,3840
15/06/2022,5,3977.75
15/06/2022,6,4427.5
15/06/2022,7,4549.5
15/06/2022,8,4368.5
15/06/2022,9,4205
15/06/2022,10,4093
15/06/2022,11,4061.25
15/06/2022,12,4176.75
15/06/2022,13,4223.5
15/06/2022,14,4269.75
15/06/2022,15,4442.25
15/06/2022,16,4625
15/06/2022,17,4750.25
15/06/2022,18,4940.25
15/06/2022,19,5095.25
15/06/2022,20,5148.5
15/06/2022,21,5136.25
15/06/2022,22,4884
15/06/2022,23,4661.25
16/06/2022,0,4348.25
16/06/2022,1,4095
16/06/2022,2,3931.25
16/06/2022,3,3876.25
16/06/2022,4,3913.25
16/06/2022,5,4026
16/06/2022,6,4497.25
16/06/2022,7,4716.25
16/06/2022,8,4648.75
16/06/2022,9,4589.5
16/06/2022,10,4507.75
16/06/2022,11,4483.25
16/06/2022,12,4453.5
16/06/2022,13,4352
16/06/2022,14,4435
16/06/2022,15,4558.75
16/06/2022,16,4672
16/06/2022,17,4702.5
16/06/2022,18,4753.25
16/06/2022,19,4838.25
16/06/2022,20,4871.25
16/06/2022,21,4904
16/06/2022,22,4721.75
16/06/2022,23,4524
17/06/2022,0,4240
17/06/2022,1,3987
17/06/2022,2,3800.25
17/06/2022,3,3717.75
17/06/2022,4,3659.75
17/06/2022,5,3590.75
17/06/2022,6,3656
17/06/2022,7,3760.75
17/06/2022,8,3768.25
17/06/2022,9,3748.5
17/06/2022,10,3716.75
17/06/2022,11,3711.5
17/06/2022,12,3705.25
17/06/2022,13,3639.5
17/06/2022,14,3647.5
17/06/2022,15,3706.5
17/06/2022,16,3837.75
17/06/2022,17,4009.75
17/06/2022,18,4238.75
17/06/2022,19,4489.5
17/06/2022,20,4537.75
17/06/2022,21,4581.25
17/06/2022,22,4343.5
17/06/2022,23,4075.75
18/06/2022,0,3788
18/06/2022,1,3599.75
18/06/2022,2,3472.75
18/06/2022,3,3417.75
18/06/2022,4,3359.25
18/06/2022,5,3290.5
18/06/2022,6,3341.25
18/06/2022,7,3391.5
18/06/2022,8,3425.75
18/06/2022,9,3451.75
18/06/2022,10,3418.5
18/06/2022,11,3386.25
18/06/2022,12,3326.25
18/06/2022,13,3266.75
18/06/2022,14,3352.25
18/06/2022,15,3481.25
18/06/2022,16,3676.75
18/06/2022,17,3890.25
18/06/2022,18,4194.75
18/06/2022,19,4449.25
18/06/2022,20,4566.5
18/06/2022,21,4658.5
18/06/2022,22,4405.25
18/06/2022,23,4095.25
19/06/2022,0,3779
19/06/2022,1,3604
19/06/2022,2,3497.75
19/06/2022,3,3461.75
19/06/2022,4,3524.5
19/06/2022,5,3726
19/06/2022,6,4268.75
19/06/2022,7,4462.25
19/06/2022,8,4393
19/06/2022,9,4307
19/06/2022,10,4250
19/06/2022,11,4246
19/06/2022,12,4279.25
19/06/2022,13,4261.25
19/06/2022,14,4402.25
19/06/2022,15,4558.75
19/06/2022,16,4740
19/06/2022,17,4896.25
19/06/2022,18,5084.25
19/06/2022,19,5250
19/06/2022,20,5304
19/06/2022,21,5289
19/06/2022,22,5023
19/06/2022,23,4773.25
20/06/2022,0,4412
20/06/2022,1,4160.25
20/06/2022,2,3971.5
20/06/2022,3,3912.25
20/06/2022,4,3940
20/06/2022,5,4065
20/06/2022,6,4506.5
20/06/2022,7,4687.5
20/06/2022,8,4594.75
20/06/2022,9,4512
20/06/2022,10,4451
20/06/2022,11,4441.75
20/06/2022,12,4491.25
20/06/2022,13,4520.5
20/06/2022,14,4588
20/06/2022,15,4761.75
20/06/2022,16,4970.25
20/06/2022,17,5138.75
20/06/2022,18,5326.25
20/06/2022,19,5486.75
20/06/2022,20,5490.75
20/06/2022,21,5439
20/06/2022,22,5144.166667
20/06/2022,23,4849.333333
21/06/2022,0,4554.5
21/06/2022,1,4284.75
21/06/2022,2,4090.25
21/06/2022,3,4041.5
21/06/2022,4,4044.5
21/06/2022,5,4172.5
21/06/2022,6,4630.5
21/06/2022,7,4826
21/06/2022,8,4790.25
21/06/2022,9,4792.75
21/06/2022,10,4847.5
21/06/2022,11,4916.5
21/06/2022,12,5033.5
21/06/2022,13,4989.5
21/06/2022,14,4945.75
21/06/2022,15,5124
21/06/2022,16,5375.5
21/06/2022,17,5488
21/06/2022,18,5562.75
21/06/2022,19,5719.75
21/06/2022,20,5734
21/06/2022,21,5631.5
21/06/2022,22,5258.25
21/06/2022,23,4987.25
22/06/2022,0,4642.75
22/06/2022,1,4397
22/06/2022,2,4217
22/06/2022,3,4168
22/06/2022,4,4175
22/06/2022,5,4287.25
22/06/2022,6,4736.75
22/06/2022,7,4956.25
22/06/2022,8,4921.25
22/06/2022,9,4829.25
22/06/2022,10,4778.25
22/06/2022,11,4802.25
22/06/2022,12,4876.75
22/06/2022,13,4921.25
22/06/2022,14,5041.75
22/06/2022,15,5210
22/06/2022,16,5410.25
22/06/2022,17,5573
22/06/2022,18,5731.75
22/06/2022,19,5870.75
22/06/2022,20,5858
22/06/2022,21,5819.25
22/06/2022,22,5524.75
22/06/2022,23,5227.75
23/06/2022,0,4853
23/06/2022,1,4580.5
23/06/2022,2,4379.75
23/06/2022,3,4313.75
23/06/2022,4,4319.5
23/06/2022,5,4420
23/06/2022,6,4871
23/06/2022,7,5108
23/06/2022,8,5119.5
23/06/2022,9,5097.25
23/06/2022,10,5076.75
23/06/2022,11,5117.5
23/06/2022,12,5198.75
23/06/2022,13,5166
23/06/2022,14,5273
23/06/2022,15,5416
23/06/2022,16,5588.5
23/06/2022,17,5669
23/06/2022,18,5784.25
23/06/2022,19,5669.25
23/06/2022,20,5464.25
23/06/2022,21,5187.25
23/06/2022,22,4864.75
23/06/2022,23,4660
24/06/2022,0,4381
24/06/2022,1,4166.75
24/06/2022,2,3990.75
24/06/2022,3,3925.75
24/06/2022,4,3859.75
24/06/2022,5,3775
24/06/2022,6,3811.25
24/06/2022,7,3869
24/06/2022,8,3837.25
24/06/2022,9,3887.5
24/06/2022,10,3974.5
24/06/2022,11,4091.5
24/06/2022,12,3994
24/06/2022,13,3997.25
24/06/2022,14,3995.5
24/06/2022,15,4077.25
24/06/2022,16,4148.25
24/06/2022,17,4281
24/06/2022,18,4465.5
24/06/2022,19,4634
24/06/2022,20,4724.5
24/06/2022,21,4753
24/06/2022,22,4522.25
24/06/2022,23,4249.5
25/06/2022,0,3957.25
25/06/2022,1,3764.25
25/06/2022,2,3642.25
25/06/2022,3,3586.25
25/06/2022,4,3549.25
25/06/2022,5,3498.5
25/06/2022,6,3611.25
25/06/2022,7,3771.5
25/06/2022,8,3913.5
25/06/2022,9,3924.25
25/06/2022,10,3882.25
25/06/2022,11,3795.75
25/06/2022,12,3735.5
25/06/2022,13,3604.5
25/06/2022,14,3621
25/06/2022,15,3699.25
25/06/2022,16,3910.25
25/06/2022,17,4111.5
25/06/2022,18,4364.75
25/06/2022,19,4611.75
25/06/2022,20,4754.25
25/06/2022,21,4847.25
25/06/2022,22,4595
25/06/2022,23,4274.25
26/06/2022,0,3968.75
26/06/2022,1,3785.75
26/06/2022,2,3679
26/06/2022,3,3630.5
26/06/2022,4,3695.5
26/06/2022,5,3885.25
26/06/2022,6,4398.75
26/06/2022,7,4586.5
26/06/2022,8,4532.25
26/06/2022,9,4465.25
26/06/2022,10,4389.75
26/06/2022,11,4441.25
26/06/2022,12,4563.25
26/06/2022,13,4576.5
26/06/2022,14,4589.75
26/06/2022,15,4712.75
26/06/2022,16,4882.25
26/06/2022,17,5044.5
26/06/2022,18,5228.25
26/06/2022,19,5397.25
26/06/2022,20,5425
26/06/2022,21,5428.5
26/06/2022,22,5140
26/06/2022,23,4874.75
27/06/2022,0,4502.25
27/06/2022,1,4266
